enes_id,enes_dat_cria,enes_dat_atua,user_id,loes_id,sles_id,coes_id,pres_id,poes_id
9857,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,5,6
9858,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,5,7
9859,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,5,8
9860,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,5,9
9861,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,1
9862,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,10
9863,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,2
9864,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,3
9865,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,4
9866,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,5
9867,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,6
9868,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,7
9869,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,8
9870,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,6,9
9871,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,1
9872,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,10
9873,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,2
9874,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,3
9875,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,4
9876,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,5
9877,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,6
9878,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,7
9879,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,8
9880,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,7,9
9881,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,1
9882,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,10
9883,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,2
9884,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,3
9885,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,4
9886,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,5
9887,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,6
9888,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,7
9889,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,8
9890,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,8,9
9891,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,1
9892,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,10
9893,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,2
9894,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,3
9895,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,4
9896,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,5
9897,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,6
9898,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,7
9899,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,8
9900,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,4,9,9
9901,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,1
9902,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,10
9903,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,2
9904,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,3
9905,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,4
9906,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,5
9907,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,6
9908,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,7
9909,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,8
9910,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,1,9
9911,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,1
9912,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,10
9913,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,2
9914,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,3
9915,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,4
9916,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,5
9917,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,6
9918,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,7
9919,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,8
9920,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,10,9
9921,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,1
9922,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,10
9923,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,2
9924,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,3
9925,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,4
9926,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,5
9927,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,6
9928,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,7
9929,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,8
9930,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,2,9
9931,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,1
9932,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,10
9933,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,2
9934,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,3
9935,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,4
9936,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,5
9937,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,6
9938,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,7
9939,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,8
9940,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,3,9
9941,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,1
9942,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,10
9943,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,2
9944,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,3
9945,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,4
9946,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,5
9947,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,6
9948,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,7
9949,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,8
9950,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,4,9
9951,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,1
9952,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,10
9953,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,2
9954,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,3
9955,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,4
9956,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,5
9957,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,6
9958,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,7
9959,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,8
9960,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,5,9
9961,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,1
9962,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,10
9963,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,2
9964,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,3
9965,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,4
9966,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,5
9967,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,6
9968,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,7
9969,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,8
9970,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,6,9
9971,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,1
9972,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,10
9973,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,2
9974,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,3
9975,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,4
9976,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,5
9977,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,6
9978,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,7
9979,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,8
9980,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,7,9
9981,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,1
9982,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,10
9983,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,2
9984,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,3
9985,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,4
9986,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,5
9987,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,6
9988,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,7
9989,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,8
9990,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,8,9
9991,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,1
9992,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,10
9993,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,2
9994,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,3
9995,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,4
9996,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,5
9997,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,6
9998,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,7
9999,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,8
10000,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,2,4,5,9,9
10001,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,1
10002,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,10
10003,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,2
10004,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,3
10005,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,4
10006,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,5
10007,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,6
10008,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,7
10009,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,8
10010,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,1,9
10011,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,1
10012,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,10
10013,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,2
10014,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,3
10015,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,4
10016,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,5
10017,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,6
10018,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,7
10019,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,8
10020,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,10,9
10021,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,1
10022,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,10
10023,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,2
10024,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,3
10025,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,4
10026,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,5
10027,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,6
10028,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,7
10029,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,8
10030,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,2,9
10031,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,1
10032,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,10
10033,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,2
10034,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,3
10035,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,4
10036,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,5
10037,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,6
10038,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,7
10039,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,8
10040,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,3,9
10041,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,1
10042,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,10
10043,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,2
10044,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,3
10045,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,4
10046,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,5
10047,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,6
10048,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,7
10049,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,8
10050,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,4,9
10051,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,1
10052,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,10
10053,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,2
10054,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,3
10055,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,4
10056,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,5
10057,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,6
10058,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,7
10059,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,8
10060,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,5,9
10061,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,1
10062,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,10
10063,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,2
10064,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,3
10065,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,4
10066,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,5
10067,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,6
10068,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,7
10069,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,8
10070,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,6,9
10071,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,1
10072,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,10
10073,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,2
10074,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,3
10075,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,4
10076,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,5
10077,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,6
10078,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,7
10079,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,8
10080,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,7,9
10081,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,1
10082,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,10
10083,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,2
10084,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,3
10085,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,4
10086,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,5
10087,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,6
10088,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,7
10089,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,8
10090,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,8,9
10091,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,1
10092,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,10
10093,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,2
10094,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,3
10095,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,4
10096,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,5
10097,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,6
10098,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,7
10099,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,8
10100,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,1,9,9
10101,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,2,1,1
10102,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,2,1,10
10103,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,2,1,2
10104,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,2,1,3
10105,"2024-04-07 14:32:49.825 +00:00","2024-04-07 14:32:49.825 +00:00",10,1,1,2,1,4
